invoice_id,msme_company,buyer_name,buyer_sector,invoice_date,due_date,paid_date,invoice_amount,payment_delay_days,is_paid,monthly_fixed_cost,cash_reserves,avg_monthly_revenue,buyer_risk_level,post_legal_notice
INV-2024-00996,Ayesha Plastics,Shree Retail Distributors,Retail,2024-01-16,2024-02-15,2024-04-04,96008,49,1,326225,2155144,1076778,medium,0
INV-2024-00997,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-25,2024-10-25,2024-12-13,103778,49,1,326225,2155144,1076778,medium,1
INV-2024-00998,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-22,2024-11-21,2025-01-29,137300,69,1,326225,2155144,1076778,medium,1
INV-2024-00999,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-18,2024-10-18,2024-11-07,59602,20,1,326225,2155144,1076778,low,1
INV-2024-01000,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-17,2024-11-16,2024-12-20,76738,34,1,326225,2155144,1076778,medium,1
INV-2024-01001,Ayesha Plastics,National Packaging House,Packaging,2024-02-22,2024-03-23,2024-04-22,57846,30,1,326225,2155144,1076778,low,0
INV-2024-01002,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-29,2024-03-30,2024-06-07,113303,69,1,326225,2155144,1076778,high,0
INV-2024-01003,Ayesha Plastics,National Packaging House,Packaging,2024-01-23,2024-02-22,2024-03-26,35914,33,1,326225,2155144,1076778,low,0
INV-2024-01004,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-01-24,2024-02-23,2024-04-15,175060,52,1,326225,2155144,1076778,high,0
INV-2024-01005,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-17,2024-04-16,2024-07-16,171369,91,1,326225,2155144,1076778,high,0
INV-2024-01006,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-01-19,2024-02-18,2024-03-10,35886,21,1,326225,2155144,1076778,low,0
INV-2024-01007,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-12-01,2024-12-31,2025-01-20,48462,20,1,326225,2155144,1076778,low,1
INV-2024-01008,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-08-01,2024-08-31,2024-10-24,197326,54,1,326225,2155144,1076778,high,0
INV-2024-01009,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-09,2024-03-10,2024-03-21,56032,11,1,326225,2155144,1076778,low,0
INV-2024-01010,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-10,2025-01-09,2025-02-16,188593,38,1,326225,2155144,1076778,high,1
INV-2024-01011,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-21,2024-10-21,2024-12-22,162696,62,1,326225,2155144,1076778,high,1
INV-2024-01012,Ayesha Plastics,National Packaging House,Packaging,2024-02-05,2024-03-06,2024-03-26,94491,20,1,326225,2155144,1076778,low,0
INV-2024-01013,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-08,2024-07-08,2024-08-20,19609,43,1,326225,2155144,1076778,medium,0
INV-2024-01014,Ayesha Plastics,Shree Retail Distributors,Retail,2024-01-05,2024-02-04,2024-03-29,116010,54,1,326225,2155144,1076778,medium,0
INV-2024-01015,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-06-04,2024-07-04,2024-08-21,132338,48,1,326225,2155144,1076778,medium,0
INV-2024-01016,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-07-07,2024-08-06,2024-08-26,72106,20,1,326225,2155144,1076778,low,0
INV-2024-01017,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-04-10,2024-05-10,2024-07-11,141672,62,1,326225,2155144,1076778,medium,0
INV-2024-01018,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-05,2024-06-04,2024-10-06,187408,124,1,326225,2155144,1076778,high,0
INV-2024-01019,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-13,2024-02-12,2024-04-17,160696,65,1,326225,2155144,1076778,high,0
INV-2024-01020,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-21,2025-01-20,2025-02-18,158849,29,1,326225,2155144,1076778,high,1
INV-2024-01021,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-01,2024-01-31,2024-03-20,100685,49,1,326225,2155144,1076778,medium,0
INV-2024-01022,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-06,2024-07-06,2024-09-21,124036,77,1,326225,2155144,1076778,high,0
INV-2024-01023,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-01,2024-05-31,2024-08-20,133879,81,1,326225,2155144,1076778,high,0
INV-2024-01024,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-03-13,2024-04-12,2024-06-05,125007,54,1,326225,2155144,1076778,medium,0
INV-2024-01025,Ayesha Plastics,National Packaging House,Packaging,2024-04-28,2024-05-28,2024-06-30,64097,33,1,326225,2155144,1076778,low,0
INV-2024-01026,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-24,2025-01-23,2025-03-08,197129,44,1,326225,2155144,1076778,high,1
INV-2024-01027,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-13,2024-03-14,2024-04-08,50128,25,1,326225,2155144,1076778,low,0
INV-2024-01028,Ayesha Plastics,National Packaging House,Packaging,2024-11-22,2024-12-22,2025-01-15,45774,24,1,326225,2155144,1076778,low,1
INV-2024-01029,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-17,2024-11-16,2025-01-05,70475,50,1,326225,2155144,1076778,medium,1
INV-2024-01030,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-07,2024-04-06,2024-06-23,155502,78,1,326225,2155144,1076778,high,0
INV-2024-01031,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-10,2024-07-10,2024-09-03,198290,55,1,326225,2155144,1076778,high,0
INV-2024-01032,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-16,2024-07-16,2024-08-25,87809,40,1,326225,2155144,1076778,medium,0
INV-2024-01033,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-08,2024-03-09,2024-04-26,171941,48,1,326225,2155144,1076778,high,0
INV-2024-01034,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-26,2024-11-25,2025-01-04,31223,40,1,326225,2155144,1076778,medium,1
INV-2024-01035,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-18,2024-09-17,2024-12-04,246137,78,1,326225,2155144,1076778,high,0
INV-2024-01036,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-01,2024-10-31,2024-12-07,74480,37,1,326225,2155144,1076778,low,1
INV-2024-01037,Ayesha Plastics,Shree Retail Distributors,Retail,2024-08-19,2024-09-18,2024-10-31,81773,43,1,326225,2155144,1076778,medium,0
INV-2024-01038,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-02,2024-04-01,2024-06-09,120293,69,1,326225,2155144,1076778,high,0
INV-2024-01039,Ayesha Plastics,National Packaging House,Packaging,2024-06-04,2024-07-04,2024-08-15,81083,42,1,326225,2155144,1076778,low,0
INV-2024-01040,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-21,2024-02-20,2024-04-26,139422,66,1,326225,2155144,1076778,high,0
INV-2024-01041,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-16,2024-04-15,2024-07-09,145021,85,1,326225,2155144,1076778,high,0
INV-2024-01042,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-01,2024-07-31,,102807,180,0,326225,2155144,1076778,high,0
INV-2024-01043,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-02,2024-07-02,2024-08-24,122978,53,1,326225,2155144,1076778,high,0
INV-2024-01044,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-16,2024-02-15,2024-04-10,137133,55,1,326225,2155144,1076778,high,0
INV-2024-01045,Ayesha Plastics,National Packaging House,Packaging,2024-10-11,2024-11-10,2024-12-25,61841,45,1,326225,2155144,1076778,low,1
INV-2024-01046,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-24,2024-09-23,2024-12-12,158069,80,1,326225,2155144,1076778,high,0
INV-2024-01047,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-03,2024-04-02,2024-05-26,169888,54,1,326225,2155144,1076778,high,0
INV-2024-01048,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-23,2024-05-23,2024-08-04,186564,73,1,326225,2155144,1076778,high,0
INV-2024-01049,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-07-09,2024-08-08,2024-09-02,111762,25,1,326225,2155144,1076778,medium,0
INV-2024-01050,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-13,2024-03-14,2024-04-17,36693,34,1,326225,2155144,1076778,low,0
INV-2024-01051,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-08,2024-03-09,,160056,180,0,326225,2155144,1076778,high,0
INV-2024-01052,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-11-26,2024-12-26,2025-02-01,46955,37,1,326225,2155144,1076778,low,1
INV-2024-01053,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-18,2024-07-18,2024-10-30,97423,104,1,326225,2155144,1076778,high,0
INV-2024-01054,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-26,2024-02-25,2024-05-21,108975,86,1,326225,2155144,1076778,high,0
INV-2024-01055,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-21,2024-08-20,2024-11-02,158569,74,1,326225,2155144,1076778,high,0
INV-2024-01056,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-06,2024-09-05,2024-11-16,123235,72,1,326225,2155144,1076778,high,0
INV-2024-01057,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-05,2024-05-05,2024-06-30,146636,56,1,326225,2155144,1076778,high,0
INV-2024-01058,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-17,2024-04-16,2024-06-20,174632,65,1,326225,2155144,1076778,high,0
INV-2024-01059,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-05,2024-06-04,2024-06-30,89285,26,1,326225,2155144,1076778,medium,0
INV-2024-01060,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-10-08,2024-11-07,2024-12-12,30941,35,1,326225,2155144,1076778,medium,1
INV-2024-01061,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-15,2024-08-14,2024-11-11,241504,89,1,326225,2155144,1076778,high,0
INV-2024-01062,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-09-26,2024-10-26,2024-12-26,174036,61,1,326225,2155144,1076778,high,1
INV-2024-01063,Ayesha Plastics,National Packaging House,Packaging,2024-10-05,2024-11-04,2024-12-10,70404,36,1,326225,2155144,1076778,low,1
INV-2024-01064,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-12-31,2025-01-30,2025-03-07,42287,36,1,326225,2155144,1076778,low,1
INV-2024-01065,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-05,2024-10-05,2024-11-07,70730,33,1,326225,2155144,1076778,low,1
INV-2024-01066,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-13,2024-07-13,2024-09-16,196923,65,1,326225,2155144,1076778,high,0
INV-2024-01067,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-12,2024-07-12,2024-08-13,70092,32,1,326225,2155144,1076778,low,0
INV-2024-01068,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-23,2024-06-22,2024-08-25,130838,64,1,326225,2155144,1076778,high,0
INV-2024-01069,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-28,2024-10-28,2024-12-07,61527,40,1,326225,2155144,1076778,low,1
INV-2024-01070,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-04-29,2024-05-29,2024-07-02,104240,34,1,326225,2155144,1076778,high,0
INV-2024-01071,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-02,2025-01-01,2025-03-07,183238,65,1,326225,2155144,1076778,high,1
INV-2024-01072,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-29,2024-02-28,2024-04-26,131066,58,1,326225,2155144,1076778,medium,0
INV-2024-01073,Ayesha Plastics,National Packaging House,Packaging,2024-10-21,2024-11-20,2025-01-04,65982,45,1,326225,2155144,1076778,low,1
INV-2024-01074,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-30,2024-07-30,2024-09-12,87959,44,1,326225,2155144,1076778,high,0
INV-2024-01075,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-29,2024-04-28,2024-06-12,140869,45,1,326225,2155144,1076778,high,0
INV-2024-01076,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-12-23,2025-01-22,2025-03-04,57362,41,1,326225,2155144,1076778,low,1
INV-2024-01077,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-12-26,2025-01-25,2025-03-24,125731,58,1,326225,2155144,1076778,medium,1
INV-2024-01078,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-15,2024-11-14,2024-12-19,54796,35,1,326225,2155144,1076778,medium,1
INV-2024-01079,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-09,2024-10-09,2024-11-12,85620,34,1,326225,2155144,1076778,medium,1
INV-2024-01080,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-20,2024-02-19,2024-05-14,196265,85,1,326225,2155144,1076778,high,0
INV-2024-01081,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-22,2024-05-22,2024-08-09,100541,79,1,326225,2155144,1076778,high,0
INV-2024-01082,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-18,2024-07-18,2024-10-02,182419,76,1,326225,2155144,1076778,high,0
INV-2024-01083,Ayesha Plastics,Shree Retail Distributors,Retail,2024-03-07,2024-04-06,2024-05-07,111610,31,1,326225,2155144,1076778,medium,0
INV-2024-01084,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-14,2024-07-14,2024-09-04,112565,52,1,326225,2155144,1076778,high,0
INV-2024-01085,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-26,2025-01-25,2025-03-31,149469,65,1,326225,2155144,1076778,high,1
INV-2024-01086,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-26,2024-10-26,2024-12-21,204430,56,1,326225,2155144,1076778,high,1
INV-2024-01087,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-07-10,2024-08-09,2024-10-05,113805,57,1,326225,2155144,1076778,medium,0
INV-2024-01088,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-27,2024-11-26,2025-01-27,63297,62,1,326225,2155144,1076778,medium,1
INV-2024-01089,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-03-10,2024-04-09,2024-06-08,87655,60,1,326225,2155144,1076778,high,0
INV-2024-01090,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-08-11,2024-09-10,2024-11-04,195826,55,1,326225,2155144,1076778,medium,0
INV-2024-01091,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-28,2024-12-28,2025-02-25,165498,59,1,326225,2155144,1076778,high,1
INV-2024-01092,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-14,2024-11-13,2025-01-26,118686,74,1,326225,2155144,1076778,medium,1
INV-2024-01093,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-01,2024-07-31,2024-11-10,56525,102,1,326225,2155144,1076778,high,0
INV-2024-01094,Ayesha Plastics,Shree Retail Distributors,Retail,2024-03-30,2024-04-29,2024-06-07,51520,39,1,326225,2155144,1076778,medium,0
INV-2024-01095,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-30,2024-06-29,2024-09-22,127830,85,1,326225,2155144,1076778,high,0
INV-2024-01096,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-25,2025-01-24,2025-03-30,88084,65,1,326225,2155144,1076778,high,1
INV-2024-01097,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-10-17,2024-11-16,2025-02-03,225972,79,1,326225,2155144,1076778,high,1
INV-2024-01098,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-09,2024-12-09,2025-02-02,184485,55,1,326225,2155144,1076778,high,1
INV-2024-01099,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-11,2024-10-11,2024-11-22,88517,42,1,326225,2155144,1076778,medium,1
INV-2024-01100,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-01,2024-05-31,2024-07-16,67170,46,1,326225,2155144,1076778,medium,0
INV-2024-01101,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-21,2024-12-21,2025-02-13,241195,54,1,326225,2155144,1076778,high,1
INV-2024-01102,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-12-28,2025-01-27,2025-03-04,150191,36,1,326225,2155144,1076778,medium,1
INV-2024-01103,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-20,2024-07-20,2024-09-30,127178,72,1,326225,2155144,1076778,high,0
INV-2024-01104,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-07,2024-06-06,2024-07-18,132102,42,1,326225,2155144,1076778,medium,0
INV-2024-01105,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-02-25,2024-03-26,2024-05-19,114042,54,1,326225,2155144,1076778,medium,0
INV-2024-01106,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-08-12,2024-09-11,2024-11-13,81235,63,1,326225,2155144,1076778,medium,0
INV-2024-01107,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-30,2024-08-29,2024-10-26,219116,58,1,326225,2155144,1076778,high,0
INV-2024-01108,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-06,2024-11-05,2024-12-05,52949,30,1,326225,2155144,1076778,low,1
INV-2024-01109,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-22,2024-11-21,2025-01-14,109714,54,1,326225,2155144,1076778,medium,1
INV-2024-01110,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-03-24,2024-04-23,2024-06-23,279986,61,1,326225,2155144,1076778,high,0
INV-2024-01111,Ayesha Plastics,Shree Retail Distributors,Retail,2024-01-18,2024-02-17,2024-03-23,72833,35,1,326225,2155144,1076778,medium,0
INV-2024-01112,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-23,2024-03-24,2024-06-03,174767,71,1,326225,2155144,1076778,high,0
INV-2024-01113,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-11,2024-08-10,2024-11-16,119025,98,1,326225,2155144,1076778,high,0
INV-2024-01114,Ayesha Plastics,Shree Retail Distributors,Retail,2024-02-17,2024-03-18,2024-04-22,108392,35,1,326225,2155144,1076778,medium,0
INV-2024-01115,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-09-04,2024-10-04,2024-12-12,59671,69,1,326225,2155144,1076778,medium,1
INV-2024-01116,Ayesha Plastics,Shree Retail Distributors,Retail,2024-11-30,2024-12-30,2025-02-17,66307,49,1,326225,2155144,1076778,medium,1
INV-2024-01117,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-21,2024-04-20,2024-07-20,66195,91,1,326225,2155144,1076778,high,0
INV-2024-01118,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-07,2024-05-07,2024-07-21,114441,75,1,326225,2155144,1076778,high,0
INV-2024-01119,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-03,2024-11-02,2024-12-22,175713,50,1,326225,2155144,1076778,high,1
INV-2024-01120,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-01,2024-05-31,2024-08-26,128718,87,1,326225,2155144,1076778,high,0
INV-2024-01121,Ayesha Plastics,National Packaging House,Packaging,2024-10-08,2024-11-07,2024-12-14,71906,37,1,326225,2155144,1076778,low,1
INV-2024-01122,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-03,2024-08-02,2024-09-17,224057,46,1,326225,2155144,1076778,high,0
INV-2024-01123,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-12-04,2025-01-03,2025-02-28,181602,56,1,326225,2155144,1076778,medium,1
INV-2024-01124,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-19,2024-03-20,2024-05-10,109048,51,1,326225,2155144,1076778,high,0
INV-2024-01125,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-05-29,2024-06-28,2024-09-08,151489,72,1,326225,2155144,1076778,high,0
INV-2024-01126,Ayesha Plastics,Shree Retail Distributors,Retail,2024-02-29,2024-03-30,2024-05-26,77449,57,1,326225,2155144,1076778,medium,0
INV-2024-01127,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-07,2024-10-07,2024-12-03,94697,57,1,326225,2155144,1076778,high,1
INV-2024-01128,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-24,2024-12-24,2025-02-04,63690,42,1,326225,2155144,1076778,medium,1
INV-2024-01129,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-14,2024-08-13,2024-09-19,97737,37,1,326225,2155144,1076778,medium,0
INV-2024-01130,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-14,2024-06-13,2024-08-19,44789,67,1,326225,2155144,1076778,high,0
INV-2024-01131,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-05-17,2024-06-16,2024-07-17,66551,31,1,326225,2155144,1076778,low,0
INV-2024-01132,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-12-22,2025-01-21,2025-03-02,168252,40,1,326225,2155144,1076778,medium,1
INV-2024-01133,Ayesha Plastics,National Packaging House,Packaging,2024-06-25,2024-07-25,2024-09-05,82243,42,1,326225,2155144,1076778,low,0
INV-2024-01134,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-28,2024-11-27,,86070,180,0,326225,2155144,1076778,high,1
INV-2024-01135,Ayesha Plastics,National Packaging House,Packaging,2024-07-17,2024-08-16,2024-09-16,60924,31,1,326225,2155144,1076778,low,0
INV-2024-01136,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-01,2024-10-31,2024-12-18,137168,48,1,326225,2155144,1076778,medium,1
INV-2024-01137,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-20,2024-11-19,2025-01-16,129593,58,1,326225,2155144,1076778,high,1
INV-2024-01138,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-10,2024-03-11,2024-04-28,120637,48,1,326225,2155144,1076778,high,0
INV-2024-01139,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-01-18,2024-02-17,2024-03-06,70190,18,1,326225,2155144,1076778,low,0
INV-2024-01140,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-19,2024-11-18,2025-01-18,148320,61,1,326225,2155144,1076778,medium,1
INV-2024-01141,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-03-02,2024-04-01,2024-05-18,82338,47,1,326225,2155144,1076778,high,0
